#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  36
#! SET periodic_phi true
   -3.141592654 -107.801988292  -52.742323031
   -2.967059728 -115.501111752  -35.164857683
   -2.792526803 -120.038548268  -17.187903855
   -2.617993878 -121.681789322   -2.502979357
   -2.443460953 -121.250103368    6.290284091
   -2.268928028 -119.892956518    8.095887111
   -2.094395102 -118.782607535    3.820421109
   -1.919862177 -118.729467833   -3.338822798
   -1.745329252 -119.838739168   -8.701311207
   -1.570796327 -121.402805908   -8.025186558
   -1.396263402 -122.177163758    0.270938057
   -1.221730476 -120.962004637   14.149018677
   -1.047197551 -117.166223300   28.974248906
   -0.872664626 -111.064208432   39.900481849
   -0.698131701 -103.629872868   43.920771569
   -0.523598776  -96.162480357   40.349346552
   -0.349065850  -89.911695582   30.226683427
   -0.174532925  -85.871484716   15.325856723
    0.000000000  -84.705261239   -2.344547165
    0.174532925  -86.702149758  -20.480755460
    0.349065850  -91.688438075  -35.995778287
    0.523598776  -98.865870895  -44.891945987
    0.698131701 -106.708887583  -43.066292067
    0.872664626 -113.107918122  -28.186338157
    1.047197551 -115.855798968   -1.858112849
    1.221730476 -113.426331317   29.832189429
    1.396263402 -105.639985114   57.939229541
    1.570796327  -93.898398589   73.995036218
    1.745329252  -80.803582691   73.051695818
    1.919862177  -69.382998857   55.254293797
    2.094395102  -62.214741897   25.428862726
    2.268928028  -60.757713427   -8.835282965
    2.443460953  -65.079823062  -39.568591134
    2.617993878  -73.991686619  -60.645530351
    2.792526803  -85.498090334  -69.123911375
    2.967059728  -97.396705738  -65.482019190
