#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  26
#! SET periodic_phi true
   -3.141592654 -123.580895400  -54.646829945
   -2.899931680 -134.049141914  -30.940776077
   -2.658270707 -138.515308035   -7.218664114
   -2.416609734 -138.344139135    6.087911012
   -2.174948760 -136.615284427    6.060851955
   -1.933287787 -136.028034244   -1.694817950
   -1.691626813 -137.238590573   -7.026395870
   -1.449965840 -138.586745285   -2.076701537
   -1.208304867 -137.368969590   13.521853651
   -0.966643893 -131.766534515   32.526662491
   -0.724982920 -122.210473995   44.522859226
   -0.483321947 -111.438029645   41.720018866
   -0.241660973 -103.321411713   22.923022007
    0.000000000 -101.111728947   -5.617686377
    0.241660973 -105.851661228  -32.312764368
    0.483321947 -115.564490265  -44.887556293
    0.724982920 -125.778790983  -35.873741596
    0.966643893 -131.287769933   -7.167906109
    1.208304867 -128.571314051   29.550070771
    1.449965840 -117.647028310   57.972347616
    1.691626813 -102.249831186   65.094951273
    1.933287787  -88.189511793   47.312584810
    2.174948760  -80.823532822   11.699870015
    2.416609734  -82.847003430  -27.825571168
    2.658270707  -93.401104808  -56.765440156
    2.899931680 -108.659425827  -65.898304974
