#! FIELDS phi metad.bias der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  63
#! SET periodic_phi true
   -3.141592654   81.469699533   49.040631966
   -3.041859553   85.943722249   40.365149327
   -2.942126453   89.504411585   30.753487152
   -2.842393353   92.086884376   20.927720050
   -2.742660253   93.708192590   11.625888545
   -2.642927153   94.460704298    3.543569830
   -2.543194053   94.490796529   -2.798053332
   -2.443460953   93.993847489   -6.982582495
   -2.343727853   93.195680568   -8.842386960
   -2.243994753   92.322847757   -8.447579481
   -2.144261652   91.590518094   -6.118456587
   -2.044528552   91.162162811   -2.452987187
   -1.944795452   91.131289411    1.732661004
   -1.845062352   91.498616358    5.485569637
   -1.745329252   92.179488764    7.932061158
   -1.645596152   93.010033750    8.368934564
   -1.545863052   93.764407313    6.442158645
   -1.446129952   94.206177905    2.169072476
   -1.346396852   94.119638307   -4.040937570
   -1.246663751   93.345538906  -11.463243890
   -1.146930651   91.809545805  -19.216396137
   -1.047197551   89.516032658  -26.439636301
   -0.947464451   86.562740384  -32.396174273
   -0.847731351   83.110089431  -36.514448583
   -0.747998251   79.351188709  -38.535993632
   -0.648265151   75.507173656  -38.364117535
   -0.548532051   71.785392112  -36.120662384
   -0.448798951   68.378861889  -32.036014618
   -0.349065850   65.453715053  -26.333372754
   -0.249332750   63.171767917  -19.275000032
   -0.149599650   61.646037055  -11.128211042
   -0.049866550   60.975738568   -2.190707798
    0.049866550   61.218785960    7.195940034
    0.149599650   62.402285565   16.588282671
    0.249332750   64.493264990   25.451332435
    0.349065850   67.403970568   33.097822797
    0.448798951   70.983155840   38.659690496
    0.548532051   74.985941418   41.394079357
    0.648265151   79.090238203   40.645930520
    0.747998251   82.931451698   35.906239165
    0.847731351   86.102071365   27.210011093
    0.947464451   88.224860133   14.905242695
    1.047197551   88.979803788   -0.078383938
    1.146930651   88.156217951  -16.475829393
    1.246663751   85.700112753  -32.691492327
    1.346396852   81.703839099  -47.129159968
    1.446129952   76.419624606  -58.337217509
    1.545863052   70.227728068  -65.215100027
    1.645596152   63.592889144  -67.159170973
    1.745329252   57.019205723  -64.055727773
    1.845062352   50.991303252  -56.265526466
    1.944795452   45.940907298  -44.571641651
    2.044528552   42.216964677  -29.950408687
    2.144261652   40.038219477  -13.641701953
    2.243994753   39.524439542    3.175576716
    2.343727853   40.662398165   19.366782639
    2.443460953   43.338985086   33.875671667
    2.543194053   47.344085121   45.879118264
    2.642927153   52.388355126   54.778438626
    2.742660253   58.141210798   60.188747162
    2.842393353   64.252548547   62.069616325
    2.942126453   70.379177754   60.513558898
    3.041859553   76.208674335   55.992232339
