#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  36
#! SET periodic_phi true
   -3.141592654  -90.165981895  -54.170726697
   -2.967059728  -98.110476738  -36.372070375
   -2.792526803 -102.780748139  -17.437599095
   -2.617993878 -104.387895391   -1.901510788
   -2.443460953 -103.826543534    7.062103392
   -2.268928028 -102.367900738    8.430763994
   -2.094395102 -101.247894674    3.615848611
   -1.919862177 -101.259271826   -3.798051485
   -1.745329252 -102.449663539   -9.124248918
   -1.570796327 -104.079400392   -8.345736339
   -1.396263402 -104.908162416   -0.016677512
   -1.221730476 -103.743033799   13.891870597
   -1.047197551  -99.981215562   28.882293504
   -0.872664626  -93.871592348   40.065939079
   -0.698131701  -86.392467713   44.246014770
   -0.523598776  -78.872067637   40.582377754
   -0.349065850  -72.605721792   30.152681758
   -0.174532925  -68.613116503   14.884882670
    0.000000000  -67.553166195   -3.103192502
    0.174532925  -69.701623763  -21.414956094
    0.349065850  -74.855622573  -36.943422036
    0.523598776  -82.182381354  -45.595343566
    0.698131701  -90.104531446  -43.202771090
    0.872664626  -96.460820516  -27.537935635
    1.047197551  -99.034220688   -0.567828007
    1.221730476  -96.363921339   31.163377948
    1.396263402  -88.405128467   58.491160383
    1.570796327  -76.678714579   73.254182590
    1.745329252  -63.810356210   71.320832654
    1.919862177  -52.702922513   53.624971731
    2.094395102  -45.719863361   25.108614749
    2.268928028  -44.162273628   -7.353544162
    2.443460953  -48.106739642  -36.899465461
    2.617993878  -56.546483907  -58.136418397
    2.792526803  -67.724158131  -67.990442639
    2.967059728  -79.572222354  -66.005160093
