#! FIELDS phi metad.bias der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  79
#! SET periodic_phi true
   -3.141592654  100.527036656   45.149245305
   -3.062058662  103.877387559   38.865807498
   -2.982524671  106.709778664   32.236515517
   -2.902990680  109.019774515   25.587744533
   -2.823456689  110.811551283   19.165542770
   -2.743922697  112.104714877   13.067219126
   -2.664388706  112.939063890    7.530850364
   -2.584854715  113.354706167    2.600108988
   -2.505320724  113.402261643   -1.580278702
   -2.425786733  113.147845160   -4.828283447
   -2.346252741  112.672531597   -7.000572603
   -2.266718750  112.078737279   -8.008927526
   -2.187184759  111.452817953   -7.645483743
   -2.107650768  110.906384365   -6.032290481
   -2.028116776  110.526484851   -3.304097851
   -1.948582785  110.396796099    0.111946722
   -1.869048794  110.552819731    3.755455514
   -1.789514803  110.977826682    6.996043099
   -1.709980811  111.626412540    9.192948590
   -1.630446820  112.396464833    9.844996924
   -1.550912829  113.137316417    8.722651041
   -1.471378838  113.715652802    5.608735437
   -1.391844847  113.968005240    0.875154387
   -1.312310855  113.797922496   -5.201597363
   -1.232776864  113.114527601  -11.910459690
   -1.153242873  111.886900760  -18.696237123
   -1.073708882  110.142308450  -24.964061932
   -0.994174890  107.933930082  -30.340006870
   -0.914640899  105.345936522  -34.440659153
   -0.835106908  102.474816166  -37.296847143
   -0.755572917   99.437919153  -38.824487140
   -0.676038925   96.330073913  -39.084470187
   -0.596504934   93.252552261  -38.184218453
   -0.516970943   90.292946054  -36.111657661
   -0.437436952   87.540375724  -32.864839010
   -0.357902961   85.100226037  -28.481655736
   -0.278368969   83.054039326  -22.851883000
   -0.198834978   81.501339649  -16.239844685
   -0.119300987   80.499825421   -8.765167551
   -0.039766996   80.119250559   -0.692612730
    0.039766996   80.390328195    7.572096979
    0.119300987   81.308552363   15.586240941
    0.198834978   82.841630922   23.008713435
    0.278368969   84.924839063   29.314498290
    0.357902961   87.459654009   34.304311999
    0.437436952   90.326894609   37.643598844
    0.516970943   93.391346749   39.281409707
    0.596504934   96.510762576   39.072879311
    0.676038925   99.537323730   36.920975838
    0.755572917  102.312613665   32.839420891
    0.835106908  104.686202395   26.729304800
    0.914640899  106.495130323   18.743276654
    0.994174890  107.604747532    9.036664462
    1.073708882  107.886273936   -2.039090373
    1.153242873  107.249544842  -14.077746710
    1.232776864  105.630749376  -26.467937181
    1.312310855  103.045295113  -38.476542622
    1.391844847   99.546268031  -49.423018788
    1.471378838   95.242284987  -58.530420476
    1.550912829   90.303815003  -65.206557796
    1.630446820   84.958535731  -68.875763421
    1.709980811   79.449936776  -69.115613741
    1.789514803   74.062388938  -65.850293568
    1.869048794   69.074357891  -59.092293858
    1.948582785   64.757767844  -49.123064015
    2.028116776   61.337531575  -36.589893989
    2.107650768   58.999683544  -22.063439923
    2.187184759   57.851405016   -6.710573152
    2.266718750   57.932854594    8.676549456
    2.346252741   59.210161776   23.129279866
    2.425786733   61.567670111   35.789030027
    2.505320724   64.837793512   46.239663883
    2.584854715   68.848600123   53.966008186
    2.664388706   73.353638779   59.006762180
    2.743922697   78.156629372   61.348224674
    2.823456689   83.048254722   61.407194144
    2.902990680   87.862887109   59.371635159
    2.982524671   92.449953813   55.739893925
    3.062058662   96.700295353   50.918032688
