#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  45
#! SET periodic_phi true
   -3.141592654 -111.733332312  -50.272684961
   -3.001966313 -117.886681171  -37.774049748
   -2.862339973 -122.257782151  -24.947048762
   -2.722713633 -124.890731269  -13.039294765
   -2.583087293 -125.979862675   -2.950103151
   -2.443460953 -125.835908428    4.515972752
   -2.303834613 -124.883961558    8.424429100
   -2.164208272 -123.679248462    8.036449587
   -2.024581932 -122.828323222    3.479379793
   -1.884955592 -122.806289805   -3.407927047
   -1.745329252 -123.721070484   -9.311895962
   -1.605702912 -125.182475448  -10.768177243
   -1.466076572 -126.412004389   -5.906247884
   -1.326450232 -126.550041706    4.538788706
   -1.186823891 -125.003664176   17.625188770
   -1.047197551 -121.651836636   29.826890473
   -0.907571211 -116.817389243   38.611305100
   -0.767944871 -111.061811575   42.928856713
   -0.628318531 -105.010206955   42.930582587
   -0.488692191  -99.245985757   38.889399516
   -0.349065850  -94.323345201   30.869630866
   -0.209439510  -90.791483493   19.018327554
   -0.069813170  -89.138475745    4.182454425
    0.069813170  -89.663449841  -11.837130527
    0.209439510  -92.360680280  -26.530934283
    0.349065850  -96.874466543  -37.531897450
    0.488692191 -102.567775305  -43.182895888
    0.628318531 -108.625113544  -42.633906573
    0.767944871 -114.146956496  -35.474662191
    0.907571211 -118.203049281  -21.659856436
    1.047197551 -119.905620204   -1.978649242
    1.186823891 -118.568055284   21.406425390
    1.326450232 -113.906453076   44.961401843
    1.466076572 -106.196284422   64.360436672
    1.605702912  -96.310913053   75.526959031
    1.745329252  -85.619533589   75.579249748
    1.884955592  -75.762206566   63.600077215
    2.024581932  -68.336453420   41.187720886
    2.164208272  -64.546252970   12.359615146
    2.303834613  -64.913918968  -17.391768001
    2.443460953  -69.178350686  -42.681162070
    2.583087293  -76.433792680  -59.857712090
    2.722713633  -85.438978054  -67.769886086
    2.862339973  -94.951677013  -67.390349457
    3.001966313 -103.952125729  -60.807130087
