#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  36
#! SET periodic_phi true
   -3.141592654  -64.547151187  -56.627341594
   -2.967059728  -73.070688455  -40.178512155
   -2.792526803  -78.371939103  -20.494171234
   -2.617993878  -80.334492410   -2.744458749
   -2.443460953  -79.709153640    8.553150173
   -2.268928028  -77.868008386   11.051652357
   -2.094395102  -76.317742360    5.673349014
   -1.919862177  -76.103485853   -3.337680737
   -1.745329252  -77.344064719   -9.994242155
   -1.570796327  -79.159697108   -9.358393380
   -1.396263402  -80.096755749   -0.100520022
   -1.221730476  -78.849374415   14.866658692
   -1.047197551  -74.880317483   30.134877100
   -0.872664626  -68.600374432   40.673431888
   -0.698131701  -61.101168873   43.892880268
   -0.523598776  -53.692014068   39.790823688
   -0.349065850  -47.543199600   29.731100779
   -0.174532925  -43.561958593   15.193414787
    0.000000000  -42.410581324   -2.436547596
    0.174532925  -44.471236404  -21.165639853
    0.349065850  -49.653307716  -37.504046939
    0.523598776  -57.118751158  -46.480684884
    0.698131701  -65.146341632  -43.309273296
    0.872664626  -71.392601754  -26.130363556
    1.047197551  -73.611080125    1.939775881
    1.221730476  -70.526101234   33.092767607
    1.396263402  -62.425702140   57.939297427
    1.570796327  -51.084182881   69.430467777
    1.745329252  -39.102059345   65.355104908
    1.919862177  -29.037835657   48.126967881
    2.094395102  -22.775484580   22.727645578
    2.268928028  -21.265242637   -5.481724793
    2.443460953  -24.573684801  -31.788894628
    2.617993878  -32.019120587  -52.325849488
    2.792526803  -42.318817386  -64.087381883
    2.967059728  -53.769269324  -65.441476978
