#! FIELDS phi metad.bias der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  53
#! SET periodic_phi true
   -3.141592654  109.807839791   49.489316846
   -3.023041987  115.033780656   38.751703120
   -2.904491321  118.903752465   26.723724540
   -2.785940655  121.351406372   14.923059509
   -2.667389989  122.484870948    4.712123821
   -2.548839323  122.560652297   -2.872972235
   -2.430288657  121.931190910   -7.237381665
   -2.311737990  120.989015117   -8.267515402
   -2.193187324  120.101166837   -6.435830194
   -2.074636658  119.554576835   -2.690898533
   -1.956085992  119.506996310    1.752415020
   -1.837535326  119.961550636    5.561828203
   -1.718984660  120.765122998    7.516560531
   -1.600433993  121.645540842    6.827163206
   -1.481883327  122.268070724    3.201573269
   -1.363332661  122.300152703   -3.047577643
   -1.244781995  121.478639210  -11.135964294
   -1.126231329  119.644993883  -19.912495007
   -1.007680662  116.804236260  -28.117414847
   -0.889129996  113.071379990  -34.644995540
   -0.770579330  108.699324755  -38.683212165
   -0.652028664  104.016875468  -39.722888772
   -0.533477998   99.397634879  -37.555767246
   -0.414927332   95.212180500  -32.383395033
   -0.296376665   91.802991292  -24.531623830
   -0.177825999   89.455378857  -14.461863841
   -0.059275333   88.398101808   -2.956931365
    0.059275333   88.753772594    9.194003223
    0.177825999   90.540285988   20.934572485
    0.296376665   93.638108597   31.084223832
    0.414927332   97.780814235   38.362746097
    0.533477998  102.559563913   41.597329328
    0.652028664  107.436062452   39.904876577
    0.770579330  111.783336266   32.868436166
    0.889129996  115.006916929   20.823745894
    1.007680662  116.550091875    4.822408109
    1.126231329  116.052122299  -13.380137802
    1.244781995  113.381739150  -31.601292211
    1.363332661  108.664399011  -47.516653534
    1.481883327  102.309532256  -59.075947116
    1.600433993   94.922659460  -64.729346285
    1.718984660   87.239021040  -63.826004758
    1.837535326   80.060808152  -56.356948107
    1.956085992   74.113716079  -43.244313104
    2.074636658   69.977305090  -26.045571085
    2.193187324   68.034492956   -6.573649004
    2.311737990   68.425408137   13.137873725
    2.430288657   71.080363020   31.160759979
    2.548839323   75.694888010   45.930818295
    2.667389989   81.811736788   56.317765328
    2.785940655   88.883872779   61.724934380
    2.904491321   96.282344086   62.027560404
    3.023041987  103.422036867   57.678881409
