#! FIELDS phi psi metad.bias der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  58
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  31
#! SET periodic_psi true
   -3.141592654   -3.141592654   97.134497946   46.216613030  -15.202846315
   -3.033261872   -3.141592654  101.687333524   37.130898560  -16.226355111
   -2.924931091   -3.141592654  105.186787638   26.967822212  -16.968229126
   -2.816600310   -3.141592654  107.576603336   16.782109558  -17.401606980
   -2.708269529   -3.141592654  108.915527152    7.495928600  -17.653144801
   -2.599938748   -3.141592654  109.311735626   -0.284683857  -17.722494421
   -2.491607967   -3.141592654  108.978092734   -6.066412241  -17.725975280
   -2.383277185   -3.141592654  108.140977003   -9.659696297  -17.739926030
   -2.274946404   -3.141592654  107.019016919  -11.308724140  -17.854790724
   -2.166615623   -3.141592654  105.798235990  -11.347126482  -18.226635046
   -2.058284842   -3.141592654  104.646628935  -10.380460118  -18.849241666
   -1.949954061   -3.141592654  103.608306782   -9.159639633  -19.816637472
   -1.841623280   -3.141592654  102.683032986   -8.227900198  -21.131426341
   -1.733292499   -3.141592654  101.811686426   -8.250236887  -22.705624801
   -1.624961717   -3.141592654  100.856309017   -9.541509614  -24.455954786
   -1.516630936   -3.141592654   99.662394112  -12.247337797  -26.265592386
   -1.408300155   -3.141592654   98.082306758  -16.448612505  -27.963674360
   -1.299969374   -3.141592654   95.988039462  -21.787330793  -29.449349438
   -1.191638593   -3.141592654   93.279300405  -27.820590292  -30.577223292
   -1.083307812   -3.141592654   89.914695622  -33.936757906  -31.198953005
   -0.974977030   -3.141592654   85.916276079  -39.442218114  -31.211723846
   -0.866646249   -3.141592654   81.387275199  -43.798657483  -30.605876517
   -0.758315468   -3.141592654   76.478148928  -46.420017559  -29.337670131
   -0.649984687   -3.141592654   71.397985672  -46.951240034  -27.433172957
   -0.541653906   -3.141592654   66.386073975  -45.158317287  -24.956704189
   -0.433323125   -3.141592654   61.717806498  -40.768799324  -21.931259714
   -0.324992343   -3.141592654   57.664008361  -33.932577355  -18.475309082
   -0.216661562   -3.141592654   54.476945665  -24.822345357  -14.619738651
   -0.108330781   -3.141592654   52.348549986  -13.964787929  -10.561996360
    0.000000000   -3.141592654   51.475266747   -1.923600261   -6.403889177
    0.108330781   -3.141592654   51.911294899   10.401008363   -2.190570123
    0.216661562   -3.141592654   53.639282272   22.030329025    1.787822759
    0.324992343   -3.141592654   56.544293709   31.852793822    5.510349870
    0.433323125   -3.141592654   60.386770408   38.896273757    8.852916640
    0.541653906   -3.141592654   64.806833208   42.428091181   11.668885470
    0.649984687   -3.141592654   69.395129694   41.959274826   13.862800941
    0.758315468   -3.141592654   73.705709117   37.338551759   15.387111989
    0.866646249   -3.141592654   77.306113930   28.904029999   16.242968956
    0.974977030   -3.141592654   79.837557186   17.592657764   16.427042043
    1.083307812   -3.141592654   81.035086289    4.549928109   15.994574392
