#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  18
#! SET periodic_psi true
   -3.141592654   -3.141592654   19.122292106  -54.369623710   14.984686650
   -2.951193099   -3.141592654   10.414217414  -36.296243870   17.411863534
   -2.760793544   -3.141592654    5.469051627  -15.797835759   19.073245795
   -2.570393989   -3.141592654    4.199738425    1.497972768   20.081957300
   -2.379994435   -3.141592654    5.599458758   11.893986775   20.818386083
   -2.189594880   -3.141592654    8.253151830   14.867025944   21.786501014
   -1.999195325   -3.141592654   10.944571825   12.899278611   23.376554029
   -1.808795770   -3.141592654   13.110508063   10.052724739   25.637102680
   -1.618396215   -3.141592654   14.960048528   10.078310345   28.188066121
   -1.427996661   -3.141592654   17.255588185   14.842875894   30.338008884
   -1.237597106   -3.141592654   20.877639681   23.675640260   31.358350832
   -1.047197551   -3.141592654   26.370718277   33.919370708   30.768767794
   -0.856797996   -3.141592654   33.671998887   42.033228641   28.473225266
   -0.666398442   -3.141592654   42.066084490   44.973972139   24.732472164
   -0.475998887   -3.141592654   50.373645300   40.955232509   19.984830351
   -0.285599332   -3.141592654   57.222684308   29.757019501   14.671487516
   -0.095199777   -3.141592654   61.351897949   12.786897015    9.117418589
    0.095199777   -3.141592654   61.929654829   -6.893627807    3.515450633
    0.285599332   -3.141592654   58.860835654  -24.644763477   -1.980613536
    0.475998887   -3.141592654   53.016857485  -35.215514317   -7.121540095
    0.666398442   -3.141592654   46.182393543  -34.607874473  -11.478785385
    0.856797996   -3.141592654   40.614700275  -22.168053791  -14.523834846
    1.047197551   -3.141592654   38.280536683   -1.562314303  -15.837699826
    1.237597106   -3.141592654   40.113040719   20.311293480  -15.340495241
    1.427996661   -3.141592654   45.634703674   36.143201887  -13.347503743
    1.618396215   -3.141592654   53.170028824   40.925155651  -10.438683931
    1.808795770   -3.141592654   60.437679610   33.455545531   -7.195672615
    1.999195325   -3.141592654   65.265680915   15.880602339   -3.988716850
    2.189594880   -3.141592654   66.109594514   -7.583766841   -0.913785466
    2.379994435   -3.141592654   62.320781831  -31.921980228    2.134017329
    2.570393989   -3.141592654   54.216052266  -52.124697730    5.300445304
    2.760793544   -3.141592654   43.010698455  -63.895120683    8.620817260
    2.951193099   -3.141592654   30.596954590  -64.611041055   11.948275116

   -3.141592654   -2.792526803   25.995745295  -49.306313326   22.185502286
   -2.951193099   -2.792526803   18.085964685  -33.024944891   24.664649691
   -2.760793544   -2.792526803   13.594116884  -14.253256206   26.026081537
   -2.570393989   -2.792526803   12.500820074    1.943734102   26.482961942
   -2.379994435   -2.792526803   13.958544956   12.230426406   26.523524034
   -2.189594880   -2.792526803   16.744870914   16.057346762   26.722856835
   -1.999195325   -2.792526803   19.789306531   15.443429338   27.493938250
   -1.808795770   -2.792526803   22.554843307   13.699232116   28.871716964
   -1.618396215   -2.792526803   25.129812261   13.841394726   30.448770284
   -1.427996661   -2.792526803   28.044022289   17.347613918   31.510197930
   -1.237597106   -2.792526803   31.919735966   23.675424827   31.321976140
   -1.047197551   -2.792526803   37.113477203   30.729031499   29.435063462
   -0.856797996   -2.792526803   43.499999999   35.694060455   25.832722831
   -0.666398442   -2.792526803   50.432086903   36.104478424   20.896990508
   -0.475998887   -2.792526803   56.881242738   30.471988623   15.198705022
   -0.285599332   -2.792526803   61.653499874   18.575787648    9.286444361
   -0.095199777   -2.792526803   63.646542784    1.641300972    3.544631683
    0.095199777   -2.792526803   62.149800010  -17.451331429   -1.824100692
    0.285599332   -2.792526803   57.166398532  -34.106527898   -6.700119334
    0.475998887   -2.792526803   49.672489137  -42.958601390  -10.913175212
    0.666398442   -2.792526803   41.583652113  -39.908607719  -14.159085165
    0.856797996   -2.792526803   35.288017751  -24.424597401  -16.067517409
    1.047197551   -2.792526803   32.829558232   -0.627649002  -16.368465431
    1.237597106   -2.792526803   35.109844339   23.968187722  -15.074319356
    1.427996661   -2.792526803   41.513535534   41.583228189  -12.503072216
