#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  36
#! SET periodic_phi true
   -3.141592654 -125.337167148  -52.711543985
   -2.967059728 -133.042567853  -35.374861386
   -2.792526803 -137.654411988  -17.827807930
   -2.617993878 -139.422765607   -3.227859632
   -2.443460953 -139.084682938    6.032348678
   -2.268928028 -137.709560276    8.526603477
   -2.094395102 -136.478967294    4.674731042
   -1.919862177 -136.282428833   -2.638134276
   -1.745329252 -137.306294479   -8.437862540
   -1.570796327 -138.843274513   -7.907406511
   -1.396263402 -139.565092458    0.839930363
   -1.221730476 -138.184326171   15.445020387
   -1.047197551 -134.121770881   30.642858116
   -0.872664626 -127.748787225   41.166379214
   -0.698131701 -120.172125866   44.243665084
   -0.523598776 -112.726445502   39.804308522
   -0.349065850 -106.602607000   29.417000981
   -0.174532925 -102.679569324   14.846506117
    0.000000000 -101.548248200   -2.272330954
    0.174532925 -103.492706297  -19.992965543
    0.349065850 -108.375201577  -35.347014150
    0.523598776 -115.432953026  -44.215779632
    0.698131701 -123.152141006  -42.384949299
    0.872664626 -129.430032647  -27.493020807
    1.047197551 -132.065447977   -1.290923540
    1.221730476 -129.552459993   30.191724881
    1.396263402 -121.722385224   58.130037420
    1.570796327 -109.952637479   74.113711345
    1.745329252  -96.839164898   73.115769915
    1.919862177  -85.427535858   55.031141141
    2.094395102  -78.351007230   24.528798172
    2.268928028  -77.122934835  -10.559847164
    2.443460953  -81.796648777  -41.790935116
    2.617993878  -91.088166104  -62.657576611
    2.792526803 -102.882415969  -70.338542033
    2.967059728 -114.910129460  -65.852539938
