#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  26
#! SET periodic_phi true
   -3.141592654 -123.976061856  -55.150217344
   -2.899931680 -134.490350088  -30.818063329
   -2.658270707 -138.865269284   -6.644371355
   -2.416609734 -138.539248717    6.711999090
   -2.174948760 -136.680904072    6.494675743
   -1.933287787 -136.010359343   -1.409380032
   -1.691626813 -137.148634543   -6.683658424
   -1.449965840 -138.394586682   -1.583681468
   -1.208304867 -137.053599213   14.001921366
   -0.966643893 -131.366780042   32.709703384
   -0.724982920 -121.819969372   44.267031075
   -0.483321947 -111.151113178   41.157335967
   -0.241660973 -103.178664831   22.325788213
    0.000000000 -101.097134766   -6.064008224
    0.241660973 -105.927939647  -32.630216945
    0.483321947 -115.714660182  -45.205309652
    0.724982920 -126.011486592  -36.217673067
    0.966643893 -131.594947426   -7.406499795
    1.208304867 -128.905566111   29.614248252
    1.449965840 -117.915706897   58.407345040
    1.691626813 -102.376349043   65.811859082
    1.933287787  -88.143194790   47.991353067
    2.174948760  -80.656776512   11.957119682
    2.416609734  -82.690106309  -28.178380619
    2.658270707  -93.393641012  -57.609220735
    2.899931680 -108.875853734  -66.809315712
