#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  60
#! SET periodic_phi true
   -3.141592654 -104.628020225  -49.998157338
   -3.036872898 -109.393064031  -40.909712862
   -2.932153143 -113.170687772  -31.185867722
   -2.827433388 -115.922763665  -21.435786430
   -2.722713633 -117.685903231  -12.474225129
   -2.617993878 -118.583929036   -5.030723010
   -2.513274123 -118.798814096    0.571200969
   -2.408554368 -118.520069251    4.413670709
   -2.303834613 -117.914358420    6.816656825
   -2.199114858 -117.131975900    7.767226929
   -2.094395102 -116.345838087    6.762565242
   -1.989675347 -115.786308465    3.407428080
   -1.884955592 -115.688929110   -1.946391524
   -1.780235837 -116.191178912   -7.643066596
   -1.675516082 -117.205138245  -11.378656979
   -1.570796327 -118.413929212  -11.104870141
   -1.466076572 -119.354724965   -6.306914142
   -1.361356817 -119.595301573    1.945471418
   -1.256637061 -118.873117216   11.762984388
   -1.151917306 -117.125003737   21.324134081
   -1.047197551 -114.442166736   29.459131960
   -0.942477796 -111.004838731   35.674259647
   -0.837758041 -107.025510905   39.834912913
   -0.733038286 -102.717807735   41.960553691
   -0.628318531  -98.288818968   42.174067782
   -0.523598776  -93.938402386   40.441683819
   -0.418879020  -89.881764808   36.470295607
   -0.314159265  -86.373437280   29.943303778
   -0.209439510  -83.684992156   20.805065346
   -0.104719755  -82.070643284    9.591325476
    0.000000000  -81.707804233   -2.931270916
    0.104719755  -82.680224523  -15.727779226
    0.209439510  -84.952544974  -27.582114259
    0.314159265  -88.357207857  -37.107448019
    0.418879020  -92.584243816  -43.098238564
    0.523598776  -97.224430932  -44.938426319
    0.628318531 -101.839168979  -42.695502086
    0.733038286 -106.022444771  -36.773280522
    0.837758041 -109.417360799  -27.684280931
    0.942477796 -111.712568515  -15.820635065
    1.047197551 -112.639070779   -1.657089323
    1.151917306 -111.987825149   14.189736014
    1.256637061 -109.625351020   30.878853025
    1.361356817 -105.516845421   47.333838492
    1.466076572  -99.761864852   61.998847255
    1.570796327  -92.651297082   72.893590977
    1.675516082  -84.690034026   77.923398211
    1.780235837  -76.572393370   75.709192544
    1.884955592  -69.078439296   66.086816371
    1.989675347  -62.944081404   49.979614236
    2.094395102  -58.762034326   29.139275041
    2.199114858  -56.913037183    5.846773371
    2.303834613  -57.515044027  -17.259910794
    2.408554368  -60.415085171  -37.649331032
    2.513274123  -65.223739040  -53.451396341
    2.617993878  -71.402871715  -63.719934245
    2.722713633  -78.360966103  -68.481388419
    2.827433388  -85.556969641  -68.333022702
    2.932153143  -92.534348151  -64.451606658
    3.036872898  -98.961923940  -58.045437568
