#! FIELDS phi metad.bias der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  63
#! SET periodic_phi true
   -3.141592654  105.695846069   47.222628008
   -3.041859553  109.987540557   38.473882414
   -2.942126453  113.364242326   29.116759693
   -2.842393353  115.815418217   19.882332151
   -2.742660253  117.372492361   11.345780797
   -2.642927153  118.131343459    3.991489047
   -2.543194053  118.238684846   -1.688938837
   -2.443460953  117.880211602   -5.423993681
   -2.343727853  117.247701704   -7.132746592
   -2.243994753  116.547175989   -6.811466531
   -2.144261652  115.969015730   -4.740148966
   -2.044528552  115.660971742   -1.429434167
   -1.944795452  115.713679941    2.424364474
   -1.845062352  116.138272540    5.957264653
   -1.745329252  116.859548600    8.323920231
   -1.645596152  117.729417320    8.868682412
   -1.545863052  118.536447313    7.046026977
   -1.446129952  119.044245134    2.892264468
   -1.346396852  119.040180044   -3.287966224
   -1.246663751  118.335027606  -10.833028224
   -1.146930651  116.850908108  -18.847809674
   -1.047197551  114.579878691  -26.430954265
   -0.947464451  111.612533512  -32.755957956
   -0.847731351  108.095158802  -37.277505823
   -0.747998251  104.241215813  -39.581857395
   -0.648265151  100.287792515  -39.543650663
   -0.548532051   96.444146083  -37.349288416
   -0.448798951   92.920252601  -33.165052985
   -0.349065850   89.896458176  -27.255507963
   -0.249332750   87.526395009  -19.955301421
   -0.149599650   85.950013927  -11.567982373
   -0.049866550   85.247814056   -2.440770217
    0.049866550   85.473474506    7.043994362
    0.149599650   86.632922940   16.389052603
    0.249332750   88.702586186   25.027131482
    0.349065850   91.560412804   32.327466229
    0.448798951   95.042679249   37.661704198
    0.548532051   98.931757316   40.262492553
    0.648265151  102.924426991   39.665724088
    0.747998251  106.686496402   35.420590709
    0.847731351  109.847068086   27.445120014
    0.947464451  112.035317946   16.015575994
    1.047197551  112.941524507    1.782326896
    1.146930651  112.340907261  -14.107699635
    1.246663751  110.118968204  -30.385612664
    1.346396852  106.328998186  -45.407938109
    1.446129952  101.160853508  -57.682633821
    1.545863052   94.967920288  -65.862599580
    1.645596152   88.208755809  -69.042084563
    1.745329252   81.392303157  -66.888551892
    1.845062352   75.058437162  -59.453173349
    1.944795452   69.709145626  -47.431507800
    2.044528552   65.733426924  -31.967968664
    2.144261652   63.412800348  -14.369576483
    2.243994753   62.889590649    3.774090158
    2.343727853   64.144433789   21.078351295
    2.443460953   67.033858051   36.310724358
    2.543194053   71.290764317   48.513743856
    2.642927153   76.589368255   57.036063453
    2.742660253   82.534523307   61.623915153
    2.842393353   88.745620055   62.513229097
    2.942126453   94.866793437   60.046569109
    3.041859553  100.600111370   54.646838736
