#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  36
#! SET periodic_phi true
   -3.141592654 -130.534244235  -52.766159208
   -2.967059728 -138.201987908  -34.855918451
   -2.792526803 -142.666256474  -16.730175837
   -2.617993878 -144.235529271   -2.178452459
   -2.443460953 -143.783561506    6.133850671
   -2.268928028 -142.503112102    7.390944134
   -2.094395102 -141.532556606    2.995228355
   -1.919862177 -141.585207917   -3.629188037
   -1.745329252 -142.668900942   -8.128376632
   -1.570796327 -144.073112210   -6.911115345
   -1.396263402 -144.659602905    1.176655564
   -1.221730476 -143.350333333   14.243507237
   -1.047197551 -139.608747083   28.317039167
   -0.872664626 -133.637532455   39.155864498
   -0.698131701 -126.283844828   43.787019995
   -0.523598776 -118.770629730   40.937861875
   -0.349065850 -112.401171398   30.824364574
   -0.174532925 -108.324926588   14.995461069
    0.000000000 -107.320930771   -3.837967130
    0.174532925 -109.624323217  -22.294360296
    0.349065850 -114.855358448  -36.840765732
    0.523598776 -122.036183336  -44.133789757
    0.698131701 -129.646454676  -41.359664064
    0.872664626 -135.765926317  -26.956489268
    1.047197551 -138.413478221   -1.977422833
    1.221730476 -136.105871127   28.670450129
    1.396263402 -128.520363255   57.024094370
    1.570796327 -116.832497760   74.381538017
    1.745329252 -103.541340033   74.795641338
    1.919862177  -91.760426197   57.436700538
    2.094395102  -84.262650264   26.828503256
    2.268928028  -82.679566966   -8.845787670
    2.443460953  -87.112750647  -40.747210242
    2.617993878  -96.272077918  -62.193793275
    2.792526803 -108.025801816  -70.313056973
    2.967059728 -120.076981481  -66.050526251
