#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  36
#! SET periodic_phi true
   -3.141592654 -117.974042610  -52.723971781
   -2.967059728 -125.661135826  -35.104311431
   -2.792526803 -130.185335089  -17.103690151
   -2.617993878 -131.807943274   -2.356083547
   -2.443460953 -131.345734185    6.471707550
   -2.268928028 -129.964452289    8.161782636
   -2.094395102 -128.861104359    3.649523463
   -1.919862177 -128.854883714   -3.664831121
   -1.745329252 -130.012897991   -8.885689806
   -1.570796327 -131.572535937   -7.769535928
   -1.396263402 -132.259118052    0.993388231
   -1.221730476 -130.895218156   15.045391285
   -1.047197551 -126.958669041   29.637293866
   -0.872664626 -120.779315204   40.064058676
   -0.698131701 -113.360107921   43.600064228
   -0.523598776 -105.972271096   39.775812107
   -0.349065850  -99.819092485   29.711502149
   -0.174532925  -95.847712459   15.086986677
    0.000000000  -94.692180894   -2.247265718
    0.174532925  -96.643634024  -20.065570517
    0.349065850 -101.536825115  -35.391285481
    0.523598776 -108.601225853  -44.269677588
    0.698131701 -116.345788904  -42.598555875
    0.872664626 -122.682814860  -27.966682158
    1.047197551 -125.405681222   -1.761784731
    1.221730476 -122.947281852   30.117630402
    1.396263402 -115.074314867   58.672894183
    1.570796327 -103.166314589   75.109612730
    1.745329252  -89.877418964   74.052637511
    1.919862177  -78.338628720   55.515796784
    2.094395102  -71.216520231   24.605784690
    2.268928028  -69.984637284  -10.505830971
    2.443460953  -74.628152916  -41.476972831
    2.617993878  -83.845321263  -62.165820871
    2.792526803  -95.560038475  -69.965795488
    2.967059728 -107.547428236  -65.772321877
