#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  18
#! SET periodic_psi true
   -3.141592654   -3.141592654  -99.386900051  -53.484195588   16.861993503
   -2.951193099   -3.141592654 -107.835551961  -34.622438947   19.411134374
   -2.760793544   -3.141592654 -112.444099501  -14.109480409   20.995563607
   -2.570393989   -3.141592654 -113.440553153    2.573844068   21.714164495
   -2.379994435   -3.141592654 -111.918807724   12.075614198   21.995741306
   -2.189594880   -3.141592654 -109.309304808   14.245175041   22.483739344
   -1.999195325   -3.141592654 -106.784852704   11.824185261   23.781997196
   -1.808795770   -3.141592654 -104.829816499    8.973121787   26.139592507
   -1.618396215   -3.141592654 -103.144244973    9.516630856   29.262220497
   -1.427996661   -3.141592654 -100.859179335   15.377384267   32.364141723
   -1.237597106   -3.141592654  -96.984673430   25.832013658   34.467918425
   -1.047197551   -3.141592654  -90.903467841   37.899082091   34.794750613
   -0.856797996   -3.141592654  -82.698758265   47.416240505   33.019575769
   -0.666398442   -3.141592654  -73.225540704   50.637423444   29.297889215
   -0.475998887   -3.141592654  -63.913999008   45.621460279   24.097239611
   -0.285599332   -3.141592654  -56.359871803   32.374939703   17.978648006
   -0.095199777   -3.141592654  -51.966302881   12.886080841   11.436505557
    0.095199777   -3.141592654  -51.608467412   -9.293006079    4.876296910
    0.285599332   -3.141592654  -55.357571111  -29.394431828   -1.348202374
    0.475998887   -3.141592654  -62.308047509  -42.040659490   -6.854586324
    0.666398442   -3.141592654  -70.588300364  -42.779169577  -11.215550130
    0.856797996   -3.141592654  -77.727096202  -30.201188718  -14.031354291
    1.047197551   -3.141592654  -81.410952593   -7.396446136  -15.080896434
    1.237597106   -3.141592654  -80.338356398   18.345721863  -14.450685040
    1.427996661   -3.141592654  -74.784647065   38.308491194  -12.528420352
    1.618396215   -3.141592654  -66.542875153   45.820270397   -9.851843840
    1.808795770   -3.141592654  -58.270321305   38.696865648   -6.882680516
    1.999195325   -3.141592654  -52.587492436   19.337798147   -3.854706205
    2.189594880   -3.141592654  -51.338517990   -6.824191859   -0.762475465
    2.379994435   -3.141592654  -55.209906238  -33.389032071    2.514644702
    2.570393989   -3.141592654  -63.700085790  -54.470197843    6.066275415
    2.760793544   -3.141592654  -75.319820054  -65.715953263    9.825369959
    2.951193099   -3.141592654  -87.959918002  -65.080166491   13.545998244

   -3.141592654   -2.792526803  -91.622465713  -48.795080815   25.564944642
   -2.951193099   -2.792526803  -99.379917419  -32.093987707   27.916601804
   -2.760793544   -2.792526803 -103.707987189  -13.626203036   28.963407350
   -2.570393989   -2.792526803 -104.755272357    1.719607815   28.991280769
   -2.379994435   -2.792526803 -103.432063675   11.062009804   28.581784400
   -2.189594880   -2.792526803 -100.925721675   14.378190115   28.427519980
   -1.999195325   -2.792526803  -98.187058084   14.036809765   29.076488240
   -1.808795770   -2.792526803  -95.597956937   13.350617941   30.671558235
   -1.618396215   -2.792526803  -92.941949568   15.091936236   32.827912231
   -1.427996661   -2.792526803  -89.619558700   20.367889358   34.711251260
   -1.237597106   -2.792526803  -85.010792798   28.262405447   35.339813880
   -1.047197551   -2.792526803  -78.834619537   36.310232466   33.971849240
   -0.856797996   -2.792526803  -71.361459501   41.345683091   30.374460304
   -0.666398442   -2.792526803  -63.433677241   40.653637698   24.863215751
   -0.475998887   -2.792526803  -56.299025220   33.000822371   18.118361046
   -0.285599332   -2.792526803  -51.277872156   18.650285180   10.911389186
   -0.095199777   -2.792526803  -49.487874189   -0.509164912    3.899264696
    0.095199777   -2.792526803  -51.556792422  -21.222515342   -2.429097521
    0.285599332   -2.792526803  -57.369754132  -39.023984331   -7.726964953
    0.475998887   -2.792526803  -65.888018528  -48.801354577  -11.714562757
    0.666398442   -2.792526803  -75.156304497  -46.364380772  -14.175318218
    0.856797996   -2.792526803  -82.676414909  -30.642740858  -15.013295303
    1.047197551   -2.792526803  -86.179087951   -5.142139608  -14.327876657
    1.237597106   -2.792526803  -84.482845038   22.510591741  -12.433828769
    1.427996661   -2.792526803  -78.026161057   43.502686938   -9.764162539
    1.618396215   -2.792526803  -68.753309936   51.390213631   -6.706106215
    1.808795770   -2.792526803  -59.406573689   44.413590706   -3.457479935
    1.999195325   -2.792526803  -52.611899432   25.348520463   -0.000828244
    2.189594880   -2.792526803  -50.168302415   -0.252233667    3.808562818
    2.379994435   -2.792526803  -52.723991391  -26.151873835    8.079041496
    2.570393989   -2.792526803  -59.789844913  -46.827179780   12.754286334
    2.760793544   -2.792526803  -69.960806855  -58.275600804   17.545336656
    2.951193099   -2.792526803  -81.265590223  -58.645929656   21.985936767

   -3.141592654   -2.443460953  -82.852606239  -43.752932864   23.246250634
   -2.951193099   -2.443460953  -89.867989487  -29.366532391   25.128839472
   -2.760793544   -2.443460953  -93.884926247  -13.000516929   25.845164410
   -2.570393989   -2.443460953  -94.955172893    1.018476117   25.682896011
   -2.379994435   -2.443460953  -93.805880975   10.122315498   25.132548236
   -2.189594880   -2.443460953  -91.417714609   14.219447336   24.707527245
