#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  18
#! SET periodic_psi true
   -3.141592654   -3.141592654   19.840631841  -51.923728821   11.846094475
   -2.951193099   -3.141592654   11.260355539  -37.204074792   14.472702097
   -2.760793544   -3.141592654    5.942199848  -18.468048311   16.623045551
   -2.570393989   -3.141592654    4.149469976   -1.011568653   18.194865298
   -2.379994435   -3.141592654    5.193739071   10.809065491   19.352762300
   -2.189594880   -3.141592654    7.797042912   15.352846182   20.478252174
   -1.999195325   -3.141592654   10.670220432   14.129356760   21.957739940
   -1.808795770   -3.141592654   13.041430790   10.779381992   23.909019741
   -1.618396215   -3.141592654   14.896697810    9.304755139   26.021874123
   -1.427996661   -3.141592654   16.871158234   12.260504328   27.634544691
   -1.237597106   -3.141592654   19.853849807   19.666162794   28.027756330
   -1.047197551   -3.141592654   24.497010184   29.125213581   26.765677306
   -0.856797996   -3.141592654   30.850360431   36.970744064   23.878273048
   -0.666398442   -3.141592654   38.276942025   39.869299295   19.803989781
   -0.475998887   -3.141592654   45.637180672   36.220828309   15.150382968
   -0.285599332   -3.141592654   51.678612605   26.229151378   10.433391884
   -0.095199777   -3.141592654   55.350647650   11.742953282    5.906919883
    0.095199777   -3.141592654   56.061990354   -4.295068120    1.584358886
    0.285599332   -3.141592654   53.856839203  -18.249115890   -2.621276525
    0.475998887   -3.141592654   49.501816761  -26.279720666   -6.679687751
    0.666398442   -3.141592654   44.425069530  -25.480882067  -10.306286333
    0.856797996   -3.141592654   40.400667738  -15.463895596  -12.997452779
    1.047197551   -3.141592654   38.956355650    0.861282700  -14.251148392
    1.237597106   -3.141592654   40.784354637   17.895716991  -13.846772851
    1.427996661   -3.141592654   45.440731317   29.721151099  -11.988700098
    1.618396215   -3.141592654   51.523714656   32.513156737   -9.227268249
    1.808795770   -3.141592654   57.207936812   25.711957773   -6.196028973
    1.999195325   -3.141592654   60.829893011   11.332484752   -3.350994687
    2.189594880   -3.141592654   61.247020329   -7.379023373   -0.839283695
    2.379994435   -3.141592654   57.960905546  -27.001842668    1.453179576
    2.570393989   -3.141592654   51.120025614  -44.164822940    3.761428492
    2.760793544   -3.141592654   41.508022711  -55.580829489    6.272167594
    2.951193099   -3.141592654   30.495563641  -58.526065491    9.018252492

   -3.141592654   -2.792526803   25.453335347  -46.372885694   18.691818465
   -2.951193099   -2.792526803   17.817165333  -32.945491644   21.623114524
   -2.760793544   -2.792526803   13.156988382  -15.835260689   23.612145380
   -2.570393989   -2.792526803   11.722266567    0.195903919   24.663696557
   -2.379994435   -2.792526803   12.915033263   11.312945731   25.081362591
   -2.189594880   -2.792526803   15.622764063   16.098255255   25.344892622
   -1.999195325   -2.792526803   18.720563492   15.812452876   25.875300893
   -1.808795770   -2.792526803   21.509556899   13.419635356   26.794522260
   -1.618396215   -2.792526803   23.902217528   12.121737463   27.813540849
   -1.427996661   -2.792526803   26.328020467   13.955400827   28.325851218
   -1.237597106   -2.792526803   29.423593631   18.993996052   27.683923820
   -1.047197551   -2.792526803   33.654988986   25.443477190   25.509867996
   -0.856797996   -2.792526803   39.030201041   30.488649953   21.865398463
   -0.666398442   -2.792526803   45.022163714   31.474619529   17.194540820
   -0.475998887   -2.792526803   50.690673363   27.040321619   12.092910567
   -0.285599332   -2.792526803   54.984215196   17.172952129    7.049314654
   -0.095199777   -2.792526803   56.984136496    3.286689877    2.298362782
    0.095199777   -2.792526803   56.151094338  -12.059487407   -2.134879134
    0.285599332   -2.792526803   52.533109939  -25.307444568   -6.283987821
    0.475998887   -2.792526803   46.916798096  -32.395084455  -10.047713853
    0.666398442   -2.792526803   40.807312863  -30.091097308  -13.108359716
    0.856797996   -2.792526803   36.102315353  -17.882619174  -15.018504216
    1.047197551   -2.792526803   34.441330837    1.043710884  -15.414387858
    1.237597106   -2.792526803   36.543137513   20.521408032  -14.238356002
