#! FIELDS phi psi metad.bias der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  58
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  31
#! SET periodic_psi true
   -3.141592654   -3.141592654   97.188991030   47.565051083  -14.341739356
   -3.033261872   -3.141592654  101.878455610   38.347483975  -15.411907405
   -2.924931091   -3.141592654  105.505785400   28.032671714  -16.203470444
   -2.816600310   -3.141592654  107.995612762   17.496375425  -16.767967153
   -2.708269529   -3.141592654  109.393093916    7.796244445  -17.102865346
   -2.599938748   -3.141592654  109.798525297   -0.466653152  -17.254560480
   -2.491607967   -3.141592654  109.414097683   -6.717249251  -17.338270100
   -2.383277185   -3.141592654  108.477063907  -10.794337993  -17.404090386
   -2.274946404   -3.141592654  107.217229517  -12.758436563  -17.567685628
   -2.166615623   -3.141592654  105.836935848  -12.932707338  -17.937973855
   -2.058284842   -3.141592654  104.514787568  -11.963397278  -18.552941037
   -1.949954061   -3.141592654  103.313621809  -10.515898476  -19.511089927
   -1.841623280   -3.141592654  102.255724216   -9.269905125  -20.791503402
   -1.733292499   -3.141592654  101.286637042   -8.794901049  -22.384589963
   -1.624961717   -3.141592654  100.298023074   -9.562643166  -24.177820792
   -1.516630936   -3.141592654   99.146370059  -11.821557114  -26.009724956
   -1.408300155   -3.141592654   97.640643276  -15.559460637  -27.760342881
   -1.299969374   -3.141592654   95.670826768  -20.640176158  -29.303822916
   -1.191638593   -3.141592654   93.088976439  -26.558202001  -30.437782529
   -1.083307812   -3.141592654   89.848673940  -32.724064463  -31.044054544
   -0.974977030   -3.141592654   85.957244718  -38.436352035  -31.061977641
   -0.866646249   -3.141592654   81.533394976  -42.918805897  -30.393462150
   -0.758315468   -3.141592654   76.707491325  -45.709139001  -29.051994360
   -0.649984687   -3.141592654   71.709051185  -46.327006861  -27.078750169
   -0.541653906   -3.141592654   66.763836962  -44.469937344  -24.520319186
   -0.433323125   -3.141592654   62.176631354  -40.104683677  -21.475918282
   -0.324992343   -3.141592654   58.191451958  -33.329634039  -18.007249877
   -0.216661562   -3.141592654   55.037498170  -24.458875716  -14.223155735
   -0.108330781   -3.141592654   52.951974212  -13.926507952  -10.233965649
    0.000000000   -3.141592654   52.063833563   -2.379879538   -6.133471746
    0.108330781   -3.141592654   52.425434359    9.498838788   -2.059587923
    0.216661562   -3.141592654   54.037509906   20.648291487    1.765350305
    0.324992343   -3.141592654   56.778633558   30.268352617    5.367759102
    0.433323125   -3.141592654   60.440730853   37.320966129    8.512955044
    0.541653906   -3.141592654   64.697665634   41.158049426   11.183726828
    0.649984687   -3.141592654   69.171377585   41.099482077   13.264672679
    0.758315468   -3.141592654   73.411828865   36.969337987   14.692692606
    0.866646249   -3.141592654   76.994649887   29.031728812   15.458146782
    0.974977030   -3.141592654   79.551990953   18.000038050   15.622632503
    1.083307812   -3.141592654   80.799051497    4.946880790   15.208050489
    1.191638593   -3.141592654   80.594489709   -8.657857764   14.323775808
    1.299969374   -3.141592654   78.965300867  -21.325014367   13.066913810
    1.408300155   -3.141592654   76.072320118  -31.586784589   11.589931746
    1.516630936   -3.141592654   72.261169844  -38.367207900    9.957909256
    1.624961717   -3.141592654   67.943113522  -40.938848072    8.305866995
    1.733292499   -3.141592654   63.582798289  -39.119130852    6.679036144
    1.841623280   -3.141592654   59.646507175  -33.159265116    5.096965862
    1.949954061   -3.141592654   56.553803012  -23.591948925    3.579242882
    2.058284842   -3.141592654   54.649915081  -11.394061298    2.046527506
    2.166615623   -3.141592654   54.150877360    2.416474333    0.479623157
    2.274946404   -3.141592654   55.178558105   16.597943929   -1.085789997
    2.383277185   -3.141592654   57.704643933   30.060052257   -2.767749666
    2.491607967   -3.141592654   61.627037552   41.927227306   -4.541630370
    2.599938748   -3.141592654   66.694857210   51.149920057   -6.320100422
    2.708269529   -3.141592654   72.600345036   57.303908741   -8.123764107
    2.816600310   -3.141592654   78.982219112   59.942722241   -9.890399038
    2.924931091   -3.141592654   85.443068909   59.001874864  -11.531406559
    3.033261872   -3.141592654   91.619903076   54.690875362  -13.045182131

   -3.141592654   -2.938909257   93.909300936   45.660611975  -20.234928332
   -3.033261872   -2.938909257   98.415836488   36.988530952  -21.376187705
   -2.924931091   -2.938909257  101.920371130   27.204392253  -22.204143161
   -2.816600310   -2.938909257  104.351971932   17.143122466  -22.653309253
   -2.708269529   -2.938909257  105.721615406    7.756772120  -22.830318553
   -2.599938748   -2.938909257  106.155011521   -0.239454632  -22.801258889
   -2.491607967   -2.938909257  105.798422440   -6.469666107  -22.637001882
   -2.383277185   -2.938909257  104.890144655  -10.628536093  -22.456644381
   -2.274946404   -2.938909257  103.637154812  -12.919825075  -22.328560825
   -2.166615623   -2.938909257  102.215192569  -13.647235467  -22.410929063
   -2.058284842   -2.938909257  100.771908911  -13.319823545  -22.801122680
   -1.949954061   -2.938909257   99.378831868  -12.560865418  -23.503808457
   -1.841623280   -2.938909257   98.066534381  -11.973665919  -24.527078099
   -1.733292499   -2.938909257   96.767543056  -12.056593676  -25.822636369
   -1.624961717   -2.938909257   95.395682241  -13.140358867  -27.283906181
   -1.516630936   -2.938909257   93.835588081  -15.422560656  -28.800479170
   -1.408300155   -2.938909257   91.952872243  -18.949032544  -30.175142534
   -1.299969374   -2.938909257   89.638588213  -23.435865824  -31.254950670
   -1.191638593   -2.938909257   86.801356541  -28.422303805  -31.891748474
   -1.083307812   -2.938909257   83.415659263  -33.462083137  -31.910061096
   -0.974977030   -2.938909257   79.528840916  -37.826465344  -31.278370576
   -0.866646249   -2.938909257   75.243129813  -40.891648950  -29.927054582
   -0.758315468   -2.938909257   70.721442045  -42.245847414  -27.907831003
   -0.649984687   -2.938909257   66.170173431  -41.542688685  -25.240244597
   -0.541653906   -2.938909257   61.821751707  -38.503408255  -22.047076227
   -0.433323125   -2.938909257   57.937641171  -33.083838914  -18.425958152
   -0.324992343   -2.938909257   54.738830539  -25.615753767  -14.506308289
   -0.216661562   -2.938909257   52.474081288  -16.199249225  -10.393038355
   -0.108330781   -2.938909257   51.296647345   -5.456003821   -6.218538233
    0.000000000   -2.938909257   51.310061114    6.067161346   -2.123590066
    0.108330781   -2.938909257   52.561544343   17.468885519    1.692825099
    0.216661562   -2.938909257   55.000562942   27.990529912    5.212309097
    0.324992343   -2.938909257   58.497834177   36.644776465    8.237304798
    0.433323125   -2.938909257   62.796659340   42.575016430   10.792856670
    0.541653906   -2.938909257   67.549726415   45.097608087   12.742128980
    0.649984687   -2.938909257   72.371921634   43.677633595   14.086927600
    0.758315468   -2.938909257   76.826924760   38.149473491   14.809062346
    0.866646249   -2.938909257   80.476679875   28.927403275   14.950785202
    0.974977030   -2.938909257   82.946133350   16.747032267   14.535338284
    1.083307812   -2.938909257   84.006794564    2.726122650   13.666412196
    1.191638593   -2.938909257   83.524822189  -11.548518738   12.438394774
    1.299969374   -2.938909257   81.564894081  -24.606031789   10.974154749
    1.408300155   -2.938909257   78.296829197  -35.081807608    9.370215220
    1.516630936   -2.938909257   74.097916337  -41.901781579    7.692073071
    1.624961717   -2.938909257   69.403912296  -44.338017574    6.018834604
    1.733292499   -2.938909257   64.670371302  -42.381464199    4.390104882
    1.841623280   -2.938909257   60.392489559  -36.259200471    2.775198135
    1.949954061   -2.938909257   56.964144799  -26.613712619    1.173703180
    2.058284842   -2.938909257   54.713238709  -14.474407744   -0.484909541
    2.166615623   -2.938909257   53.891095305   -0.699964937   -2.261343327
    2.274946404   -2.938909257   54.572709724   13.330817083   -4.188186557
    2.383277185   -2.938909257   56.752196780   26.648888641   -6.188953429
    2.491607967   -2.938909257   60.294620132   38.364202064   -8.322978841
    2.599938748   -2.938909257   64.985902204   47.673894891  -10.582350260
    2.708269529   -2.938909257   70.522773070   53.879261987  -12.822856512
    2.816600310   -2.938909257   76.542062852   56.763872428  -14.976596010
    2.924931091   -2.938909257   82.674325234   56.165013973  -17.007274778
    3.033261872   -2.938909257   88.569759168   52.310997065  -18.768770440

   -3.141592654   -2.736225860   89.726125510   43.353110318  -22.987984949
   -3.033261872   -2.736225860   94.012799000   35.279295469  -24.117859718
   -2.924931091   -2.736225860   97.371647145   26.117465352  -24.887134062
   -2.816600310   -2.736225860   99.725890623   16.680875460  -25.299844974
   -2.708269529   -2.736225860  101.069398164    7.745191851  -25.369014440
   -2.599938748   -2.736225860  101.517243245    0.036983170  -25.260441889
   -2.491607967   -2.736225860  101.235840688   -5.928143004  -24.998129241
   -2.383277185   -2.736225860  100.384935862  -10.121921637  -24.684179059
   -2.274946404   -2.736225860   99.172746480  -12.608209863  -24.455497059
   -2.166615623   -2.736225860   97.762563880  -13.742344912  -24.370451643
   -2.058284842   -2.736225860   96.269148964  -13.971013882  -24.556905967
   -1.949954061   -2.736225860   94.779163941  -13.744232410  -25.020096419
   -1.841623280   -2.736225860   93.301560076  -13.694647602  -25.738463720
   -1.733292499   -2.736225860   91.792134988  -14.189770711  -26.654995693
   -1.624961717   -2.736225860   90.175638394  -15.544186964  -27.706184058
   -1.516630936   -2.736225860   88.344191975  -17.762037741  -28.703966525
   -1.408300155   -2.736225860   86.221893436  -20.895164291  -29.506361666
   -1.299969374   -2.736225860   83.729512082  -24.755679069  -29.946520979
   -1.191638593   -2.736225860   80.796998603  -28.820629889  -29.892803644
