#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  36
#! SET periodic_phi true
   -3.141592654 -124.296621261  -50.996707178
   -2.967059728 -131.728318930  -33.946942204
   -2.792526803 -136.124343940  -16.819973418
   -2.617993878 -137.775199274   -2.957609250
   -2.443460953 -137.477330683    5.241958423
   -2.268928028 -136.334185640    6.734370948
   -2.094395102 -135.471871366    2.354137367
   -1.919862177 -135.674499087   -4.799243931
   -1.745329252 -137.031876348  -10.080302034
   -1.570796327 -138.820474686   -9.236107738
   -1.396263402 -139.780211127   -0.614812899
   -1.221730476 -138.680003855   13.721982461
   -1.047197551 -134.910381717   29.113866051
   -0.872664626 -128.737024262   40.503759937
   -0.698131701 -121.177830717   44.655869813
   -0.523598776 -113.608946441   40.666884405
   -0.349065850 -107.373973880   29.667989106
   -0.174532925 -103.507787966   13.953681527
    0.000000000 -102.602581915   -3.844344698
    0.174532925 -104.799211320  -21.121645260
    0.349065850 -109.777338842  -35.244331012
    0.523598776 -116.719365891  -43.122905335
    0.698131701 -124.236659426  -41.327273112
    0.872664626 -130.415252897  -27.531547506
    1.047197551 -133.173296653   -2.616337984
    1.221730476 -130.954777630   28.334275895
    1.396263402 -123.409698368   56.890984185
    1.570796327 -111.741284532   74.245106852
    1.745329252  -98.483508658   74.566677994
    1.919862177  -86.752018051   57.105965706
    2.094395102  -79.309179968   26.564261551
    2.268928028  -77.747146151   -8.775539560
    2.443460953  -82.115674007  -40.034133145
    2.617993878  -91.085316249  -60.714719880
    2.792526803 -102.524495851  -68.267268711
    2.967059728 -114.197353710  -63.855732165
